AutoID,SourceDataID,MarketCode,IndexCode,TradeDate,BasicIndex,RefIndex,CurrentIndex,ChangeIndex,ChangePercent,OpenIndex,HighestIndex,LowestIndex,CloseIndex,TypeIndex,TotalStock,TotalVolumeNT,TotalValueNT,TotalVolumePT,TotalValuePT,TotalVolume,TotalValue,TotalVolumOdd,TotalValueOdd,StockUp,StockDown,StockNoChange,StockFloor,StockCeiling,TotalTrade,TotalBuyTrade,TotalBuyVolume,TotalSellTrade,TotalSellVolume,ForeignBuyValueNT,ForeignBuyVolumeNT,ForeignSellValueNT,ForeignSellVolumeNT,ForeignBuyValuePT,ForeignBuyVolumePT,ForeignSellValuePT,ForeignSellVolumePT,ForeignBuyValue,ForeignBuyVolume,ForeignSellValue,ForeignSellVolume,ForeignTotalRoom,ForeignCurrentRoom,CreateDate,UpdateDate,StatusID,ShareIssue,LastSyncData
14901,598652,HNX,HNXIndex,2/22/2024,233.84,NULL,234.01,0.17,0.000707,232.84,235.05,231.35,234.01,0,242,81473671,1.42805E+12,6649367,1.59802E+11,88123038,1.58785E+12,31271,676209700,81,160,74,0,0,111239,58840,126878700,52399,165965900,50517474000,1699967,29342457400,1362462,0,0,0,0,50517474000,1699967,29342457400,1362462,6447736856,5652484162,10:45.9,36:01.9,1,15810657410,04:47.6
14902,598653,HNX,HNX30,2/22/2024,499.25,NULL,498.3,-0.95,-0.001904,493.8,503.04,485.74,498.3,4,0,45502903,1.13476E+12,5155000,99138500000,50657903,1.2339E+12,19403,544590400,10,14,6,0,0,64779,34378,66778400,30401,94602700,42429704000,955867,22812934900,885598,0,0,0,0,42429704000,955867,22812934900,885598,2357248132,2011270725,10:45.9,36:01.9,1,5036149683,04:47.6
14903,598654,HNX,HNXIndex,2/23/2024,234.01,NULL,231.08,-2.93,-0.01253,233.79,234.79,230.69,231.08,0,252,121124199,2.15981E+12,5599000,1.15301E+11,126723199,2.27511E+12,41299,809183800,57,197,61,0,0,134742,77421,155599100,57321,201539000,86283405100,2888809,1.08094E+11,4576377,0,0,0,0,86283405100,2888809,1.08094E+11,4576377,6447736856,5652831772,10:41.4,40:55.2,1,15810657410,04:47.6
14904,598655,HNX,HNX30,2/23/2024,498.3,NULL,488.28,-10.02,-0.020099,497.15,500.63,487.08,488.28,4,0,78166932,1.78981E+12,3868000,73492000000,82034932,1.8633E+12,26032,646821600,4,25,1,0,0,83940,51705,95971400,32235,120882900,83179367100,2611264,1.01645E+11,4067616,0,0,0,0,83179367100,2611264,1.01645E+11,4067616,2357248132,2011679776,10:41.4,40:55.2,1,5036149683,04:47.6
14905,598656,HNX,HNXIndex,2/26/2024,231.08,NULL,232.86,1.78,0.007722,231.47,232.86,230.24,232.86,0,249,79594753,1.50706E+12,18975716,3.02912E+11,98570469,1.80997E+12,33453,703930700,103,143,69,0,0,102974,58956,128259900,44018,135112100,89509416000,3190560,44852634100,2279365,0,0,0,0,89509416000,3190560,44852634100,2279365,6447736856,5650943958,10:38.0,36:01.9,1,15810657410,04:47.6
14906,598657,HNX,HNX30,2/26/2024,488.28,NULL,494.09,5.81,0.011902,489.14,494.09,485.33,494.09,4,0,55573482,1.26179E+12,4172000,70851200000,59745482,1.33264E+12,23182,565303200,17,8,5,0,0,66342,38911,83241500,27431,84197200,83220786000,2742260,37632540800,1740364,0,0,0,0,83220786000,2742260,37632540800,1740364,2357248132,2009823114,10:38.0,36:01.9,1,5036149683,04:47.6
14907,598658,HNX,HNXIndex,2/27/2024,232.86,NULL,235.38,2.52,0.010814,232.86,235.38,232.25,235.38,0,244,92511618,1.85495E+12,5128000,1.1135E+11,97639618,1.9663E+12,42318,979187900,95,143,77,0,0,121505,59077,138573800,62428,171246100,1.16655E+11,4292758,85017134300,2964937,0,0,0,0,1.16655E+11,4292758,85017134300,2964937,6447736856,5651141377,10:32.7,46:44.6,1,15810657410,04:47.6
14908,598659,HNX,HNX30,2/27/2024,494.09,NULL,503.41,9.32,0.018856,494.09,503.49,491.44,503.41,4,0,64976592,1.55116E+12,4232000,82353500000,69208592,1.63352E+12,30892,785837400,21,3,6,0,0,78208,36237,88106200,41971,111338000,1.06525E+11,3803858,75170600800,2270003,0,0,0,0,1.06525E+11,3803858,75170600800,2270003,2357248132,2010086872,10:32.7,46:44.6,1,5036149683,04:47.6
14909,598660,HNX,HNXIndex,2/28/2024,235.38,NULL,235.16,-0.22,-0.000915,235.39,236.52,234.07,235.16,0,244,91291080,1.81804E+12,5252918,1.12907E+11,96543998,1.93095E+12,37680,822440500,95,156,64,0,0,125657,62256,136140900,63401,189531900,54250662000,2783610,64889927100,2812700,5686500000,111500,5686500000,111500,59937162000,2895110,70576427100,2924200,6447736856,5650606632,10:36.7,13:15.5,1,15810657410,04:47.6
14910,598661,HNX,HNX30,2/28/2024,503.41,NULL,503.94,0.53,0.001043,502.26,507.83,497.4,503.94,4,0,64753042,1.54131E+12,4457500,86818500000,69210542,1.62813E+12,25842,648014400,14,9,7,0,0,82405,39759,86872500,42646,124032800,43159352000,1333110,57521171000,2183175,5686500000,111500,5686500000,111500,48845852000,1444610,63207671000,2294675,2357248132,2010494026,10:36.7,13:15.5,1,5036149683,04:47.6
14911,598662,HNX,HNXIndex,2/29/2024,235.16,NULL,235.46,0.3,0.001268,235.16,236.35,233.78,235.46,0,254,96151134,1.90595E+12,13253074,2.54023E+11,109404208,2.15997E+12,36034,768225600,63,158,94,0,0,127257,64695,143385300,62562,190618900,96312730500,3561483,1.34977E+11,5037567,0,0,0,0,96312730500,3561483,1.34977E+11,5037567,6447736856,5649906185,10:39.8,00:40.1,1,15810657410,04:47.6
14912,598663,HNX,HNX30,2/29/2024,503.94,NULL,505.31,1.37,0.002716,504.56,507.78,499.42,505.31,4,0,72859524,1.65763E+12,11833474,2.19609E+11,84692998,1.87724E+12,25224,614062400,13,12,5,0,0,85981,42731,98216100,43250,131785300,85556940500,3137983,1.31015E+11,4731667,0,0,0,0,85556940500,3137983,1.31015E+11,4731667,2357248132,2009626046,10:39.8,00:40.1,1,5036149683,04:47.6
14913,598664,HNX,HNXIndex,3/1/2024,235.46,NULL,236.43,0.97,0.004118,235.45,236.66,235.33,236.43,0,240,104761087,2.08086E+12,2056800,60623543600,106817887,2.14148E+12,47587,1058894900,90,155,70,0,0,132411,63710,156742600,68701,196586400,79500268400,3804708,83816104300,2800402,0,0,0,0,79500268400,3804708,83816104300,2800402,6447736856,5648870118,10:40.9,07:47.5,1,15810657410,04:47.6
14914,598665,HNX,HNX30,3/1/2024,505.31,NULL,509.98,4.67,0.009242,505.71,511.24,505.57,509.98,4,0,81764476,1.84152E+12,1037100,31943783600,82801576,1.87346E+12,35176,888089300,18,7,5,0,0,90347,41016,110063700,49331,138524700,71789130000,3447200,79259998000,2520391,0,0,0,0,71789130000,3447200,79259998000,2520391,2357248132,2008362021,10:40.9,07:47.5,1,5036149683,04:47.6
14915,598666,HNX,HNXIndex,3/4/2024,236.43,NULL,237.38,0.95,0.003998,236.6,238.86,235.7,237.38,0,260,104818945,2.09231E+12,5004671,1.23791E+11,109823616,2.2161E+12,50878,1155210700,111,131,73,0,0,137893,64916,152390100,72977,202528300,90345050000,4186800,1.03441E+11,3634591,47256883500,1941670,47256883500,1941670,1.37602E+11,6128470,1.50698E+11,5576261,6447736856,5649712785,10:43.1,36:01.9,1,15810657410,04:47.6
14916,598667,HNX,HNX30,3/4/2024,509.98,NULL,512.07,2.09,0.004102,510.91,519.03,507.38,512.07,4,0,75939311,1.78193E+12,2332833,53070017100,78272144,1.835E+12,36744,954467300,15,6,9,0,0,92324,41089,99166500,51235,137865400,75703960000,3439500,91615147600,3167615,7019088400,348332,7019088400,348332,82723048400,3787832,98634236000,3515947,2357248132,2009654188,10:43.1,36:01.9,1,5036149683,04:47.6
14917,598668,HNX,HNXIndex,3/5/2024,237.38,NULL,237.35,-0.03,-0.000129,237.37,238.02,234.88,237.35,0,254,81397296,1.55443E+12,1885175,32436757500,83282471,1.58687E+12,37196,845227400,70,160,85,0,0,117051,62343,133072000,54708,169228200,67398361000,3335287,52039638800,2479743,0,0,0,0,67398361000,3335287,52039638800,2479743,6457736856,5659169650,10:42.1,36:01.9,1,15830657410,04:47.6
14918,598669,HNX,HNX30,3/5/2024,512.07,NULL,512.83,0.76,0.001485,506.63,513.91,501.43,512.83,4,0,57270919,1.30994E+12,47075,852057500,57317994,1.31079E+12,26419,689990300,9,9,12,0,0,74699,39827,85342200,34872,107221100,60092579800,3000836,37533652200,1614278,0,0,0,0,60092579800,3000836,37533652200,1614278,2357248132,2009173743,10:42.1,36:01.9,1,5036149683,04:47.6
14919,598670,HNX,HNXIndex,3/6/2024,237.35,NULL,235.45,-1.9,-0.007988,236.93,237.93,233.96,235.45,0,254,106626461,2.17488E+12,2222184,58907626000,108848645,2.23379E+12,37461,857647800,60,187,68,0,0,136383,78267,155996500,58116,196536500,55894222400,2508356,1.32225E+11,5196543,0,0,0,0,55894222400,2508356,1.32225E+11,5196543,6458243815,5660627745,10:38.5,15:24.0,1,15831671329,04:47.6
14920,598671,HNX,HNX30,3/6/2024,512.83,NULL,507.29,-5.54,-0.010804,510.54,515.67,501.99,507.29,4,0,77299579,1.89077E+12,1099500,21609700000,78399079,1.91238E+12,26979,717702100,5,21,4,0,0,92058,53769,105372000,38289,127377900,51139132400,2176926,1.2647E+11,4915900,0,0,0,0,51139132400,2176926,1.2647E+11,4915900,2357248132,2010164432,10:38.5,15:24.0,1,5036149683,04:47.6
14921,598672,HNX,HNXIndex,3/7/2024,235.45,NULL,237.37,1.92,0.008136,233.51,237.66,233.39,237.37,0,249,144624630,2.798E+12,4967918,1.05548E+11,149592548,2.90355E+12,43434,927266800,101,151,63,0,0,143504,70293,201776200,73211,222072300,1.23267E+11,5818299,61760476800,2580771,29454239600,1135818,29454239600,1135818,1.52721E+11,6954117,91214716400,3716589,6458243815,5657030171,10:42.9,06:36.3,1,15831671329,04:47.6
14922,598673,HNX,HNX30,3/7/2024,507.29,NULL,514.39,7.1,0.013999,500.5,515.79,499.88,514.39,4,0,113572147,2.4958E+12,2415000,45900000000,115987147,2.5417E+12,31347,763524300,19,9,2,0,0,99390,46870,147491800,52520,157804000,1.17867E+11,5484799,53395378800,2067331,0,0,0,0,1.17867E+11,5484799,53395378800,2067331,2357248132,2006293911,10:42.9,06:36.3,1,5036149683,04:47.6
14923,598674,HNX,HNXIndex,3/8/2024,237.37,NULL,236.32,-1.05,-0.004416,237.38,239,235.81,236.32,0,248,128629380,2.44753E+12,7808800,1.54458E+11,136438180,2.60199E+12,39680,841213700,59,192,64,0,0,146131,80551,174313100,65580,217791300,95572765200,3641390,46241834000,2882640,0,0,0,0,95572765200,3641390,46241834000,2882640,6458243815,5658574724,10:41.3,33:58.3,1,15831671329,04:47.6
14924,598675,HNX,HNX30,3/8/2024,514.39,NULL,509.84,-4.55,-0.008837,514.96,518.32,507.72,509.84,4,0,87357575,2.04648E+12,6730000,1.25632E+11,94087575,2.17212E+12,25275,655562000,7,20,3,0,0,95089,53542,111104400,41547,136254200,82159845200,2750090,35371424000,1382840,0,0,0,0,82159845200,2750090,35371424000,1382840,2357248132,2008459721,10:41.3,33:58.3,1,5036149683,04:47.6
14925,598676,HNX,HNXIndex,3/11/2024,236.32,NULL,233.84,-2.48,-0.010486,236.24,237.12,233.11,233.84,0,245,92669238,1.92097E+12,3406734,1.02623E+11,96075972,2.02359E+12,42138,901888100,54,204,57,0,0,115496,66485,131001600,49011,159751400,50443729000,1635326,2.0243E+11,7191507,0,0,0,0,50443729000,1635326,2.0243E+11,7191507,6458243815,5659504169,10:54.1,36:01.9,1,15831671329,04:47.6
14926,598677,HNX,HNX30,3/11/2024,509.84,NULL,502.39,-7.45,-0.014608,509.38,512.61,499.91,502.39,4,0,67541839,1.64075E+12,538000,11970100000,68079839,1.65272E+12,30339,760437000,2,23,5,0,0,75324,44573,85950400,30751,99917800,45245099000,1274526,1.9464E+11,6741307,0,0,0,0,45245099000,1274526,1.9464E+11,6741307,2357248132,2009252526,10:54.1,36:01.9,1,5036149683,04:47.6
14927,598678,HNX,HNXIndex,3/12/2024,233.84,NULL,234.03,0.19,0.000808,233.85,234.87,233.45,234.03,0,246,76483084,1.59081E+12,7231040,1.44576E+11,83714124,1.73539E+12,33196,726294500,83,152,80,0,0,107233,64333,125457600,42900,136391800,81095175600,2718162,1.00473E+11,4780800,11254541600,421932,7916081600,312832,92349717200,3140094,1.08389E+11,5093632,6458243815,5659480347,10:41.7,36:01.9,1,15831671329,04:47.6
14928,598679,HNX,HNX30,3/12/2024,502.39,NULL,503.55,1.16,0.002314,502.39,506.64,500.2,503.55,4,0,55889788,1.36203E+12,5125457,98103981600,61015245,1.46014E+12,24100,622356700,12,5,13,0,0,70850,43624,80758500,27226,86487200,75749665600,2365662,96599649000,4480200,5603981600,125457,5603981600,125457,81353647200,2491119,1.02204E+11,4605657,2357248132,2008269704,10:41.7,36:01.9,1,5036149683,04:47.6
14929,598680,HNX,HNXIndex,3/13/2024,234.03,NULL,238.2,4.17,0.017811,234.14,238.22,232,238.2,0,255,107810121,2.20314E+12,2515400,68387100000,110325521,2.27153E+12,43921,1016121600,130,118,67,0,0,124371,66693,167248300,57678,171451700,72426360000,2746400,1.13736E+11,4527785,0,0,0,0,72426360000,2746400,1.13736E+11,4527785,6458243815,5663906154,10:44.6,15:42.7,1,15831671329,04:47.6
14930,598681,HNX,HNX30,3/13/2024,503.55,NULL,516.44,12.89,0.025596,499.83,516.61,492.86,516.44,4,0,77645588,1.85567E+12,42000,751800000,77687588,1.85643E+12,30388,788946400,26,1,3,0,0,80234,42333,109686200,37901,110732900,62478330000,2186900,1.05914E+11,3965163,0,0,0,0,62478330000,2186900,1.05914E+11,3965163,2357248132,2012824011,10:44.6,15:42.7,1,5036149683,04:47.6
14931,598682,HNX,HNXIndex,3/14/2024,238.2,NULL,239.68,1.48,0.006205,237.85,241.01,237.85,239.68,0,257,163781012,3.46307E+12,4936090,1.07081E+11,168717102,3.57015E+12,62812,1426674700,97,152,66,0,0,165258,73540,209361300,91718,261026100,1.41814E+11,5800500,38563545700,1632312,0,0,0,0,1.41814E+11,5800500,38563545700,1632312,6458243815,5662840454,10:43.1,36:01.9,1,15831671329,04:47.6
14932,598683,HNX,HNX30,3/14/2024,516.44,NULL,522.73,6.29,0.012186,515.24,527.4,515.24,522.73,4,0,126925680,3.02075E+12,380000,11499000000,127305680,3.03225E+12,49580,1228015100,17,11,2,0,0,114753,47946,149068900,66807,183742300,1.34345E+11,5330200,28828499700,1048865,0,0,0,0,1.34345E+11,5330200,28828499700,1048865,2357248132,2011959611,10:43.1,36:01.9,1,5036149683,04:47.6
14933,598684,HNX,HNXIndex,3/15/2024,239.68,NULL,239.54,-0.14,-0.000602,239.42,241.07,237.95,239.54,0,253,107438074,2.22762E+12,6881328,1.17596E+11,114319402,2.34522E+12,44174,988478600,76,163,76,0,0,140802,70221,154846400,70581,196733300,1.03733E+11,3784257,85802346900,3034981,0,0,0,0,1.03733E+11,3784257,85802346900,3034981,6476995914,5682303406,10:43.8,55:23.3,1,15894178327,04:47.6
14934,598685,HNX,HNX30,3/15/2024,522.73,NULL,522.44,-0.29,-0.000557,522.73,528.24,518.17,522.44,4,0,80966630,1.91407E+12,2977078,27150951400,83943708,1.94123E+12,31130,804247800,9,13,8,0,0,95566,47084,105848500,48482,132347300,98975508700,3382157,77787080000,2577500,0,0,0,0,98975508700,3382157,77787080000,2577500,2357248132,2012542617,10:43.8,55:23.3,1,5036149683,04:47.6
14935,598686,HNX,HNXIndex,3/18/2024,239.54,NULL,236.68,-2.86,-0.011955,239.31,241.14,232.77,236.68,0,256,182835591,3.79538E+12,4575341,1.07451E+11,187410932,3.90283E+12,64415,1544935900,56,193,66,0,0,195322,107121,236060000,88201,268584300,1.29281E+11,5343125,73530937800,3125598,0,0,0,0,1.29281E+11,5343125,73530937800,3125598,6476995914,5678527566,10:42.5,36:01.9,1,15894178327,04:47.6
14936,598687,HNX,HNX30,3/18/2024,522.44,NULL,514.87,-7.57,-0.014496,521.64,530.23,500.79,514.87,4,0,139947496,3.34587E+12,1300000,26700000000,141247496,3.37257E+12,51296,1381803700,6,23,1,0,0,141430,76877,175272300,64553,189092700,1.2085E+11,4654580,59463503600,2162740,0,0,0,0,1.2085E+11,4654580,59463503600,2162740,2357248132,2008936902,10:42.5,36:01.9,1,5036149683,04:47.6
14937,598688,HNX,HNXIndex,3/19/2024,236.68,NULL,236.16,-0.52,-0.002176,236.68,238.39,235.35,236.16,0,243,82983950,1.6281E+12,3843372,95470319200,86827322,1.72357E+12,34350,749219600,84,171,60,0,0,114470,58455,130016800,56015,167368600,39593633800,1709201,75256614600,2863748,0,0,0,0,39593633800,1709201,75256614600,2863748,6476995914,5678527566,10:34.6,21:50.5,1,15894178327,04:47.6
14938,598689,HNX,HNX30,3/19/2024,514.87,NULL,513.53,-1.34,-0.002603,516.01,521.78,511.45,513.53,4,0,62137932,1.39532E+12,50700,1358490000,62188632,1.39668E+12,24532,612912500,13,14,3,0,0,75086,37656,87622600,37430,112464600,35028750000,1333900,67111429100,2392324,0,0,0,0,35028750000,1333900,67111429100,2392324,2357248132,2008936902,10:34.6,21:50.5,1,5036149683,04:47.6
14939,598690,HNX,HNXIndex,3/20/2024,236.16,NULL,238.03,1.87,0.0079,236.17,238.03,235.28,238.03,0,253,76150798,1.53613E+12,1448615,47381321000,77599413,1.58351E+12,24398,525867600,107,143,65,0,0,104064,55637,128863700,48427,148808000,49862374000,1755611,47533403500,2052126,0,0,0,0,49862374000,1755611,47533403500,2052126,6476995914,5679784646,10:40.2,37:34.0,1,15894178327,04:47.6
14940,598691,HNX,HNX30,3/20/2024,513.53,NULL,518.63,5.1,0.009928,513.53,518.84,509.65,518.63,4,0,57853998,1.3426E+12,251000,7197200000,58104998,1.3498E+12,17598,443760600,19,5,6,0,0,68123,36918,89183000,31205,97355300,44103119000,1326710,40539676200,1532925,0,0,0,0,44103119000,1326710,40539676200,1532925,2357248132,2010180502,10:40.2,37:34.0,1,5036149683,04:47.6
14941,598692,HNX,HNXIndex,3/21/2024,238.03,NULL,241.14,3.11,0.013073,238.03,241.22,237.51,241.14,0,247,163477693,3.52404E+12,2418200,73590400000,165895893,3.59763E+12,59293,1350633200,114,134,67,0,0,169205,76678,219170700,92527,257191500,1.62765E+11,6735200,71447496000,2891768,0,0,0,0,1.62765E+11,6735200,71447496000,2891768,6476995914,5677090581,10:40.7,34:11.6,1,15894178327,04:47.6
14942,598693,HNX,HNX30,3/21/2024,518.63,NULL,529.77,11.14,0.021474,516.05,530.09,515.97,529.77,4,0,136042159,3.22512E+12,1392000,39502200000,137434159,3.26463E+12,48859,1200001000,26,3,1,0,0,124717,54184,166688900,70533,189654600,1.5348E+11,6042700,61569404800,2291448,0,0,0,0,1.5348E+11,6042700,61569404800,2291448,2357248132,2007366156,10:40.7,34:11.6,1,5036149683,04:47.6
14943,598694,HNX,HNXIndex,3/22/2024,241.14,NULL,241.68,0.54,0.00223,241.21,243.59,240.54,241.68,0,264,120109210,2.51962E+12,1871400,37465460000,121980610,2.55708E+12,57610,1314053800,89,152,74,0,0,154745,75492,175175000,79253,214981900,56999036400,2206131,83456035300,5228999,3364260000,119300,0,0,60363296400,2325431,83456035300,5228999,6476995914,5676799869,10:38.0,33:12.5,1,15894178327,04:47.6
14944,598695,HNX,HNX30,3/22/2024,529.77,NULL,531.76,1.99,0.003759,530.15,538.39,527.97,531.76,4,0,88228919,2.16942E+12,150000,3688000000,88378919,2.17311E+12,42719,1116860900,14,12,4,0,0,105859,50211,115741600,55648,140959500,44428096400,1280831,63305522300,2741662,0,0,0,0,44428096400,1280831,63305522300,2741662,2357248132,2007618243,10:38.0,33:12.5,1,5036149683,04:47.6
14945,598696,HNX,HNXIndex,3/25/2024,241.68,NULL,240.81,-0.87,-0.003599,241.68,243.75,239.75,240.81,0,234,128783367,2.86097E+12,2374200,69476700000,131157567,2.93045E+12,54967,1207354200,63,181,71,0,0,144308,74548,172968800,69760,208537800,95215786700,2723020,60966434600,2101152,0,0,0,0,95215786700,2723020,60966434600,2101152,6476995914,5676920417,10:37.8,15:54.2,1,15894178327,04:47.6
14946,598697,HNX,HNX30,3/25/2024,531.76,NULL,528.87,-2.89,-0.005442,531.76,540.63,525.67,528.87,4,0,103256551,2.57558E+12,1294000,42611500000,104550551,2.61819E+12,43951,1066907800,7,19,4,0,0,105189,54158,128325800,51031,149517900,91415416700,2388920,55369062100,1728727,0,0,0,0,91415416700,2388920,55369062100,1728727,2357248132,2007520771,10:37.8,15:54.2,1,5036149683,04:47.6
14947,598698,HNX,HNXIndex,3/26/2024,240.81,NULL,242.03,1.22,0.005048,240.47,242.03,237.91,242.03,0,241,83159375,1.68112E+12,4051630,73593059000,87211005,1.75472E+12,32575,719175500,108,137,70,0,0,104310,58438,158146700,45872,144398400,54334185300,1787695,1.30187E+11,5085638,0,0,0,0,54334185300,1787695,1.30187E+11,5085638,6476995914,5680124421,10:42.5,36:32.5,1,15894178327,04:47.6
14948,598699,HNX,HNX30,3/26/2024,528.87,NULL,532.84,3.97,0.007509,527.67,532.84,513.82,532.84,4,0,58353730,1.43793E+12,1324200,22013640000,59677930,1.45995E+12,22630,584402300,19,3,8,0,0,67647,39034,93329000,28613,88000800,51259685300,1549175,1.23591E+11,4681346,0,0,0,0,51259685300,1549175,1.23591E+11,4681346,2357248132,2008713258,10:42.5,36:32.5,1,5036149683,04:47.6
14949,598700,HNX,HNXIndex,3/27/2024,242.03,NULL,242.85,0.82,0.003388,242.05,243.89,241.61,242.85,0,245,78852821,1.67109E+12,5754700,1.28391E+11,84607521,1.79948E+12,36421,777805600,100,149,66,0,0,108234,53226,139937000,55008,158818000,23538438600,1336292,27528165700,1201984,0,0,0,0,23538438600,1336292,27528165700,1201984,6476995914,5680124421,10:50.6,27:49.7,1,15894178327,04:47.6
14950,598701,HNX,HNX30,3/27/2024,532.84,NULL,535.69,2.85,0.005352,532.96,539.89,532.05,535.69,4,0,60530445,1.45108E+12,2452000,54353600000,62982445,1.50543E+12,25245,610639300,18,4,8,0,0,72282,35445,86076100,36837,102602200,18156187000,984164,22676821400,932958,0,0,0,0,18156187000,984164,22676821400,932958,2357248132,2008713258,10:50.6,27:49.7,1,5036149683,04:47.6
14951,598702,HNX,HNXIndex,3/28/2024,242.85,NULL,243.92,1.07,0.004387,242.83,244.34,242.69,243.92,0,243,84073426,1.78266E+12,2859500,80223690000,86932926,1.86288E+12,35626,822648600,85,162,68,0,0,112177,58046,130542800,54131,160001600,82720994000,2663425,53793274600,2131358,0,0,0,0,82720994000,2663425,53793274600,2131358,6477577491,5683739219,10:36.2,21:10.4,1,15896504636,04:47.6
14952,598703,HNX,HNX30,3/28/2024,535.69,NULL,538.3,2.61,0.004879,535.6,541.83,534.86,538.3,4,0,62074211,1.54879E+12,510000,11245000000,62584211,1.56003E+12,25111,680508400,15,11,4,0,0,75518,39272,87637400,36246,101601900,77713150000,2381300,44669793200,1558462,0,0,0,0,77713150000,2381300,44669793200,1558462,2357248132,2011757867,10:36.2,21:10.4,1,5036149683,04:47.6
14953,598704,HNX,HNXIndex,3/29/2024,243.92,NULL,242.58,-1.34,-0.005481,243.93,244.43,242.58,242.58,0,244,76569922,1.66305E+12,4071650,1.06053E+11,80641572,1.7691E+12,35022,778222000,81,176,58,0,0,107932,59007,119584500,48925,150906300,83479474000,2269182,33849523300,1683713,4483800000,159000,0,0,87963274000,2428182,33849523300,1683713,6477577491,5682496821,10:42.8,24:09.4,1,15896504636,04:47.6
14954,598705,HNX,HNX30,3/29/2024,538.3,NULL,533.82,-4.48,-0.008323,538.48,540.87,533.82,533.82,4,0,56508120,1.41754E+12,1786000,31318200000,58294120,1.44886E+12,23720,633488600,11,16,3,0,0,70411,39256,78434500,31155,96223800,77564280000,1877000,29917940500,1374401,0,0,0,0,77564280000,1877000,29917940500,1374401,2357248132,2010813825,10:42.8,24:09.4,1,5036149683,04:47.6
